,workerId, assignmentId, hitId, advice, reward, choices, results, timeToReadInstructions, timeToTakeQuiz, quizWrongTriesCounter, answerTimePerRound
117,A21VEGA3LHNPZN,3GS6S824SR5TJ6JSHU2KM1A8Y3JNWZ,3D1UCPY6GGH82HW6B6XXANEU7BM83U,0 0 0 0 0 0 1 0 0 0,466,0 0 1 1 0 1 1 1 1 1,50 42 30 26 6 70 45 91 65 41,38.5000,44.8040,1,6.2050 8.5070 1.2690 2.7140 1.2870 1.0450 6.5990 3.0740 1.6610 1.3520
118,A1FL6UMT7502JU,3XM0HYN6NL7Z5R9EC9L64K83REFEP6,3D1UCPY6GGH82HW6B6XXANEU7BM83U,0 0 0 0 1 0 0 0 0 0,660,1 0 0 1 1 0 1 1 1 1,90 36 25 50 47 78 78 73 96 87,27.5482,114.6856,1,15.1215 5.1322 1.7344 1.4216 1.9524 1.8114 1.6721 1.7196 2.7820 4.8973
119,A1AS8TMQZ96DWR,3SNLUL3WO5VQ32R2AH74RLLM8S8LUW,3D1UCPY6GGH82HW6B6XXANEU7BM83U,0 0 0 0 0 0 1 0 0 0,614,0 0 0 0 0 1 1 0 0 0,78 50 28 75 50 66 70 88 33 76,93.4548,45.0678,0,5.0871 7.8648 6.1742 3.6518 3.4279 1.0701 5.3203 6.5917 5.0398 3.8400
120,A3QLIJ95YYP74M,3KXIR214I5OLLIBFL5YHZLOJ3F242C,3D1UCPY6GGH82HW6B6XXANEU7BM83U,0 0 0 0 0 0 0 0 0 0,400,0 0 0 0 0 0 0 0 0 0,57 8 19 39 75 63 15 35 30 59,6.1250,47.1540,0,31.9290 0.7100 1.5070 0.6440 0.6680 0.7420 0.5840 0.6390 0.5840 0.7170
0,A1EUNZ1PHBHMU0,31QTRG6Q2ULXBWQ5CAX0BN0ITDQYP3,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,523,1 1 0 1 1 0 0 0 1 1,73 86 69 27 60 23 46 0 56 83,46.0850,91.6556,1,12.2608 4.3758 1.7360 4.9437 3.4639 1.0719 2.4480 0.9519 2.7360 0.9277
1,A235RE08090NDB,3K772S5NP9J7SABQTWD1VB6BPABEHZ,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,493,0 1 1 1 1 1 0 1 1 1,13 2 39 95 19 85 40 79 40 81,77.0597,76.9359,0,14.1072 8.4301 1.7832 2.9260 1.2241 2.1169 0.6152 0.9955 0.7753 1.6333
2,A2RKUDGK5PQ44X,3NC5L260MPU9Q5X9SKSXX2OCDX5FO7,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,542,0 0 1 1 0 1 0 0 1 1,47 32 61 88 67 67 2 28 65 85,86.7376,63.1015,0,9.6299 3.3439 1.4833 3.2693 1.8602 1.3568 1.5668 1.5512 1.2756 1.6011
3,A14M4TA8GBR6LM,3PW9OPU9PRS4TJEWYNFF1NHFBIQ12M,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,470,0 0 1 1 0 1 0 1 1 0,72 16 52 9 17 25 95 96 77 11,26.1281,30.2981,0,5.4401 5.5767 2.1921 1.6718 4.3985 2.6881 3.5932 1.4799 0.9129 1.1196
4,A2V8B6ISKK4N9P,3FE7TXL1LJVSANYDJ25U2OPNJUHQ25,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,390,0 0 0 0 0 0 0 0 0 0,18 49 15 24 58 39 100 50 36 1,515.4142,88.9608,0,6.8998 2.7516 0.9758 0.6076 0.9117 0.7121 0.6720 0.5920 0.5039 0.3521
5,A1JNNP9R3IF17Z,3GNCZX450JVWFES2W4JK81IBQMOAP6,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,480,0 0 0 0 0 1 0 1 0 1,73 1 91 3 46 27 44 64 96 35,156.0820,31.5320,0,11.3850 6.6950 3.4540 6.7440 1.8160 1.1040 1.6960 1.1360 1.8730 0.9370
6,A1G5PO0BLQPBJ7,3OUYGIZWR860E1UK42MRJV6YH0C0P5,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,365,1 0 0 0 0 0 0 0 0 0,32 72 33 36 29 13 5 93 33 19,99.6879,58.2400,0,5.6419 9.7015 4.0922 8.9238 2.8088 1.2409 14.7795 11.0690 0.6860 0.7809
7,AUHKT6LPP7A8R,3MTMREQS4WQMZNP38QXF0VQ7JJRAW1,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,526,0 1 0 0 1 1 0 1 1 1,40 39 42 50 59 90 10 34 68 94,121.3565,55.9435,1,14.6791 1.4316 4.6458 1.5640 1.6257 1.3917 1.0434 0.7076 0.6859 2.9101
8,A2D6QNCAN9X77R,3S3AMIZX3VDBJWMAB9OGE2RAC66DCX,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,398,1 0 1 0 1 1 1 1 1 1,6 36 50 10 15 32 100 76 56 17,43.6101,29.8614,0,8.9591 3.0082 4.2486 3.4318 1.4641 0.7598 0.7117 0.9039 0.6636 0.6474
9,A3DY78Q4FCWTXX,3QRYMNZ7FZP1RPFYMPX9ZH38EW8TNE,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,484,0 1 1 1 1 1 1 1 0 0,9 23 78 86 77 57 39 5 85 25,56.9862,18.3482,0,6.5718 5.3639 2.8450 6.6589 1.7210 6.5930 5.3149 6.1847 1.5099 2.1290
10,A2QTV4TFK4VCEF,3VP0C6EFSH4P79JMEBAGBSMUPYNM6W,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,477,0 1 1 1 1 0 1 0 1 1,38 67 79 73 4 34 30 30 86 36,91.1516,28.2723,0,9.4843 2.5560 5.6899 7.6019 7.0180 3.6061 4.6482 2.3519 0.7958 1.0901
11,AC85RMKH69DOW,35L9RVQFCPQOH68CJWS6ZTSEBY6UHX,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,379,0 0 0 0 0 0 1 1 0 0,2 98 26 100 5 26 3 62 36 21,75.0660,43.1550,0,11.0700 9.0320 7.5920 9.8270 1.5640 3.5190 1.7430 2.5170 2.0810 4.8840
12,A1IHI23KH87K5W,3DH6GAKTYZXRP0SBZJV22L2W3CYZYQ,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,355,0 0 0 0 0 0 0 0 0 0,16 96 20 17 100 1 9 7 47 42,85.8533,65.0066,0,10.9976 8.8435 2.3965 2.4260 1.5313 0.7214 2.3267 0.7069 2.1321 1.1397
13,A286798DZB9U9O,3907X2AHF1D7ABXYJPQ52JZDEYX2PS,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,434,0 0 0 0 0 1 1 1 1 1,32 73 67 4 6 62 72 9 85 24,68.4554,64.7604,0,17.2151 31.7199 19.0481 16.2803 15.4239 1.3998 9.0723 4.5040 3.4075 2.3522
14,A26T17KHYA5S3S,3WSELTNVR4AU76L9DLS4DBJ8FPAATC,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,416,0 0 0 1 1 1 0 1 1 0,20 31 49 74 46 22 69 74 9 22,63.7830,59.1015,1,8.3450 2.7530 2.5480 2.9473 0.9360 1.7432 1.0723 0.6945 0.9258 0.6826
15,A3IR7DFEKLLLO,3AWETUDC9305Z0D6V19ZGX88DT1IZ4,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,556,0 1 0 1 0 0 1 1 0 1,3 29 50 86 75 54 100 75 50 34,52.1990,56.2700,0,3.1410 3.1600 2.8770 1.5830 1.4340 0.7060 0.6680 0.8700 0.6500 0.7140
16,A139DFNZS0I9RB,3JWH6J9I9TL1V3LHM36OZNXM8P9BN7,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,415,0 0 0 0 1 0 1 0 1 1,27 49 10 23 45 6 99 23 60 73,6.0493,66.9487,1,5.3010 4.0387 1.3971 4.0417 1.5430 0.8356 0.9218 1.3934 0.8160 0.8757
17,A2IGPW784OFV3D,3SNVL38CI50JX2SK3QA3IFM0WF5KCJ,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,443,0 0 0 0 0 0 0 0 0 0,6 82 39 92 11 35 67 45 18 48,3.1016,59.1030,2,1.8127 0.5811 0.5804 0.5208 0.4275 0.4320 0.4798 0.5162 0.5158 0.6038
18,AP26BNVW9C4FQ,36U2A8VAG27W05TPZISSF6EJZ3NKYR,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,490,0 1 1 0 1 1 1 1 0 1,50 63 97 40 71 45 68 2 9 45,220.0750,36.9912,1,5.2392 0.6639 1.1039 0.4399 0.7758 4.1197 1.1600 0.9437 0.5281 0.3118
19,A1OSJTNI18VOKL,35H6S234SB8RZ2YGMCTUUQB833056S,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,390,0 1 1 1 0 1 1 1 1 1,42 74 38 8 7 50 7 74 39 51,85.7956,39.3999,0,4.5028 4.5837 6.9118 4.1918 0.9278 1.7838 2.5837 2.0318 0.9359 1.1599
20,A3AYDZLIK17L9K,3YOH7BII0AFFWBYKU75887APHMLVKT,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,562,0 0 0 0 0 1 0 1 0 0,41 100 8 23 87 96 45 31 59 72,2.7294,32.3361,0,7.7238 3.9597 0.7358 1.6078 0.8321 0.6320 0.5439 0.5840 0.5523 0.5279
21,A30SESDXNRK4OM,37TRT2X24RZ5CDUW75EW6GG5Z55BJ4,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,494,0 1 0 0 1 0 1 1 0 1,43 6 97 19 55 61 77 37 37 62,277.7060,312.2855,2,14.5563 15.4956 4.5920 4.3519 4.8478 5.4638 4.1758 4.9279 2.0559 2.7037
22,AVT0YEI6ESW25,324G5B4FB4GB8VQK8GSAJ9FDH69071,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,430,0 1 0 0 1 1 1 0 1 1,28 81 59 16 68 63 31 7 54 23,7.1408,37.3762,0,5.9746 2.6158 2.6241 4.2396 0.8798 0.7281 0.6800 0.6159 0.8235 0.9518
23,ARHM06ZVMD66V,3U8YCDAGXQOLEDVZ4F1GJ0W8MW10QZ,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,355,0 1 1 0 0 1 0 1 0 1,11 26 5 48 24 84 39 76 13 29,116.8557,32.3622,1,4.8297 3.3130 2.4673 6.8383 3.1494 4.2208 1.9024 1.0114 1.0105 3.7506
24,A37DANKI01MRVE,3SBEHTYCWOB5UA31ZF7G2QZ67ZZIYF,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,457,0 1 0 1 1 0 0 1 1 1,99 56 5 95 2 7 34 74 31 54,6.8126,22.5219,0,10.3075 3.5315 4.9055 6.1802 3.4620 0.9627 2.6800 0.8739 2.1642 1.5124
25,A2XQ3CFB5HT2ZQ,3L6L49WXW15DKFU23O0FXSRU7CU456,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,446,0 0 0 0 0 0 0 0 0 0,77 30 2 74 40 24 66 10 42 81,46.3068,48.9871,1,4.1100 2.3747 2.4043 2.1188 1.4045 1.2029 1.0048 1.3211 0.9228 2.8970
26,A3AYHESLQSDY5T,3X3OR7WPZ08S55KP7E6ZVT3WVOQ8L5,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,533,0 0 1 0 1 1 0 1 0 1,49 47 35 2 87 19 85 50 86 73,178.1135,44.9619,1,8.4196 42.3214 3.2972 10.5119 6.5017 12.2083 4.7397 4.5500 6.4597 4.0119
27,AQOC2KVEA3H60,3MAOD8E57RI886OIRZY6OKOERSZNXU,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,196,0 1 0 1 0 1 1 0 0 0,2 54 16 16 3 21 0 39 5 40,109.3547,33.2180,0,6.3883 5.6866 10.2814 5.5890 3.4791 3.7341 4.1735 3.0555 3.8060 2.2630
28,AA4ZGXQW83KSU,3VNXK88KKDQVFFFTQAEJIYW96SA9VE,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,589,1 1 1 0 1 1 0 0 1 0,90 97 76 5 64 27 57 78 12 83,38.3766,46.4303,1,3.6869 3.1513 2.4539 2.1231 1.6926 2.8508 0.7903 0.7578 1.3641 0.4419
29,AABCSDU3TZLNG,3N8OEVH1FSY3WIA2RNBNKWXQ5YZOO5,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,634,0 1 1 1 1 1 1 1 1 1,5 88 58 95 91 26 20 96 88 67,64.4910,50.5346,0,13.4339 1.6989 0.8620 0.6448 0.5307 0.5335 0.8748 0.6542 0.6288 0.6519
30,A2BK45LZGGWPLX,33UKMF931ASZM2KIJLJL8G903EXTTI,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,363,0 0 1 1 1 1 1 0 1 1,3 1 80 86 33 2 45 3 60 50,283.0578,20.9813,0,12.2008 2.9149 1.2499 1.6496 1.0035 1.0456 2.6877 1.8159 0.9309 1.1394
31,A2VGEE0ZIZ8CBQ,3TPZPLC3M1KWVTTHNP4ALT45KCZP3S,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,452,0 0 0 0 0 0 0 1 1 1,15 33 91 30 48 20 20 91 85 19,26.8239,47.8675,1,8.2108 5.4992 6.8006 2.7650 6.3926 3.9079 2.7646 2.2356 3.9285 2.8234
32,A3HHDPKL3O3O7Y,3TAYZSBPLMG4N3DQB6UZXO4O1I6S20,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,475,0 1 1 1 1 1 1 0 0 0,0 87 85 53 20 45 20 65 15 85,86.0036,17.7311,0,6.4738 1.3222 2.1123 1.2822 0.8980 0.9058 2.1958 1.1087 0.8214 0.7940
33,A1THSBWV04YAIK,3OLF68YTNA9KO138I1NFW747OG4FAB,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,527,0 1 1 1 0 0 0 1 1 0,71 89 57 55 96 82 21 21 7 28,42.8160,33.5440,0,7.6620 4.9530 4.1680 5.0150 3.8550 2.6550 4.1680 4.1750 8.7200 1.6880
34,A13FUEPWBCLBUY,39DD6S19JQJTJVBKZIJ8VIAGL0WZEE,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,383,0 0 0 0 0 0 0 0 0 0,13 43 69 23 10 44 18 41 44 78,88.1638,37.7741,0,5.6337 0.9856 0.7469 3.0842 0.7888 2.0639 0.7366 3.1347 2.1062 0.6439
35,AS6U5AB31C0E6,3K9FOBBF2IRD8C7TDGVIDQTRKJPNL8,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,470,1 1 1 0 0 0 0 1 1 1,38 66 61 41 92 34 30 82 17 9,17.5177,47.1627,1,3.6544 7.5049 5.0980 0.9030 0.9660 0.5360 0.5710 0.6819 0.5850 0.4382
36,A317RA15E0SZ4P,3C8HJ7UOP82RVJ3XGG7R8QFPU2NMZQ,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,576,0 1 1 1 1 1 1 1 1 1,35 65 93 47 64 5 81 75 96 15,134.8463,30.0003,0,9.4364 12.5680 10.1598 4.8078 4.9117 4.3999 2.8962 7.5598 5.2638 2.3446
37,A7UMM78R0LS4O,3RXPCZQMQQJU8DM3X2043RBGL1ZG1O,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,364,0 0 0 0 0 0 0 0 0 0,29 12 0 35 42 84 5 41 68 48,173.7542,44.7924,0,10.1258 3.4475 3.7279 2.0879 2.6959 1.4400 1.2000 0.7839 0.9440 0.9920
38,ABBJOZRIPLPW1,37U1UTWH9WU383F2CY3VH5CV1GGR8F,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,656,1 1 0 1 1 1 0 0 1 1,86 69 8 92 60 29 78 45 99 90,108.3630,166.7190,0,6.4550 5.8300 6.9570 1.6520 2.2620 1.8170 2.5120 1.6910 1.1790 7.9080
39,A3HE7G3O3OST51,31LM9EDVOM07DMJTAVJ5XBGZGUMJN4,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,462,0 1 1 0 0 0 0 0 0 0,10 71 12 77 35 62 22 85 40 48,33.8455,22.7154,1,5.1139 5.8642 5.0666 9.9260 0.8748 2.8007 1.6508 6.2929 3.8843 3.9973
40,A10TULADSAGML1,3SKRO2GZ72ZZAZIMNTLJ1J39SIH1KD,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,481,0 0 0 1 1 1 0 0 1 0,45 78 27 71 62 10 66 22 13 87,103.2711,50.1629,0,3.3451 2.6051 2.9159 2.1771 2.6181 6.0236 1.7187 1.4229 1.7638 1.9545
41,A1NQT28GZTFLGA,378XPAWRUDL4YS5YJ9T0Z4HZ48YIA7,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,297,0 0 0 0 1 0 0 0 1 0,56 14 94 22 9 25 48 6 18 5,89.3480,22.9140,0,7.7010 9.8950 11.0320 3.7520 8.9220 1.3520 3.1120 3.6010 1.0240 3.3500
42,A299648X7UDU4M,,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,523,1 0 1 0 1 0 1 0 1 0,40 8 72 78 54 55 63 48 93 12,86.4390,42.9510,1,7.5510 2.7290 4.3640 1.4730 2.0010 1.1650 1.5460 7.1900 5.0160 3.6190
43,A3485IQYNO94GA,37FMASSAYDZ9H2AQPNTWUF15MRKIB5,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,583,0 0 1 0 1 0 1 1 0 1,26 83 59 8 82 26 82 87 93 37,45.6854,39.1025,0,7.2745 0.7637 1.2720 0.7943 0.9497 0.6780 0.5316 0.5777 0.7477 0.6319
44,AOYIJDTB50CBO,3WRFBPLXRBWWS8H47ARIH4ZAKY23NG,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,494,0 0 0 0 0 0 0 0 0 0,17 67 86 50 34 24 16 95 55 50,47.6561,42.1868,0,15.6419 3.5733 2.2827 1.8566 1.2660 1.4112 2.1614 1.0285 1.4598 1.1256
45,ATJFUHXPYHISH,3V5Q80FXIYZ03MSBLRTYPGWC93B23O,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,285,1 1 1 1 1 1 1 1 1 1,43 57 13 55 7 22 59 8 8 13,56.1615,43.9275,1,6.4021 3.7593 5.7924 2.5125 5.8227 2.3514 3.2397 5.6479 1.7599 3.6074
46,AIS4X2NYY3V1T,3F1567XTNXD3A7JC4BK9CBX1P1Z9QQ,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,396,0 0 0 0 0 0 0 0 0 0,44 68 44 89 20 30 34 7 38 22,90.9180,30.0010,0,8.3630 2.6820 1.7280 1.2860 11.8640 4.3550 1.4810 1.1170 3.9370 1.1080
47,A18H3EK547GHD4,3QIYRE09Y4P0I53PK6DZTBKDMEP1NN,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,565,1 0 0 0 1 1 0 0 1 1,80 40 60 94 24 65 32 33 97 40,89.8257,74.2965,2,10.2155 5.2256 4.7926 6.2248 1.8564 4.0883 2.9274 1.2243 2.8240 2.3285
48,A46DGMYAWYN1,39LNWE0K4V4OD1JWPEARZ5TTBCTUI0,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,386,0 0 0 1 1 1 1 1 0 0,50 21 23 66 50 28 97 4 40 7,68.7170,23.1482,0,11.4154 6.0054 7.0054 3.5077 1.2315 5.4906 5.1120 2.2551 1.1306 2.5759
49,AM4PAC2YQPREB,35LDD5557BCW6O4BGF4HLBRCQUGMKC,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,547,1 0 1 1 1 1 1 1 1 0,66 46 74 8 51 54 82 97 55 14,41.2810,58.7114,1,14.6141 40.0554 7.3521 0.7760 2.5358 5.5765 0.6962 0.6957 0.5193 3.2000
50,A24LB89P1BPKKF,324G5B4FB4GB8VQK8GSAJ9FDH7E70F,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,509,0 0 0 0 0 0 0 1 1 1,39 43 64 87 18 72 20 52 61 53,40.7586,24.3549,1,6.7613 1.8515 2.0623 1.8315 1.3130 1.2672 1.4450 1.3015 0.9235 0.9387
51,A16IXAB4T46Q1W,3SBEHTYCWOB5UA31ZF7G2QZ6705IYN,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,496,1 1 1 1 1 0 1 0 0 1,4 79 92 6 78 36 19 86 40 56,307.1866,177.0713,1,15.6279 3.5480 8.1477 2.5039 5.1758 5.1999 1.9039 2.1477 2.1042 1.9199
52,A36PRVA7D0YNHH,3ON104KXQL47XY9MZPNONS47RA84WZ,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,500,0 0 0 0 0 0 0 0 0 0,19 17 74 83 45 74 49 7 46 86,28.7712,32.6186,1,3.8082 2.5880 1.0172 0.8692 0.7383 0.9285 0.5081 0.5186 0.5484 0.8254
53,A1CNEUGI7LWLR7,3PPTZCWALRSIGY1P89E8PZZU44WZQ4,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,419,0 0 0 0 0 0 0 0 0 0,50 23 34 30 14 3 35 92 100 38,81.9730,14.4590,0,4.7490 2.4450 0.5640 6.0560 1.9930 1.2180 0.6180 0.7030 1.0570 0.4540
54,A3DRYZ95VDUDK,37W3JXSD67GNV5N6OWBV3H8EMBXYW4,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,348,0 1 1 1 1 0 0 1 0 0,19 93 89 3 10 38 39 2 45 10,47.3743,21.5275,0,5.7847 3.0777 1.0699 1.5561 1.8978 0.8659 0.8521 0.9196 0.5938 0.7978
55,A2XRYF0L5ACD2E,3OWEPKL08AKETRIR9MU8ULBQP0LN72,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,505,1 1 1 1 1 1 1 1 1 1,15 60 0 73 82 31 37 98 73 36,38.4922,67.6314,1,14.6153 8.6630 1.8735 6.7362 5.2606 1.8734 1.8579 1.0304 1.2020 1.2401
56,A1WJ9DBGFY21MQ,32AT8R96GMHD7FMSUQ4537ZGKARUSO,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,597,0 0 0 0 0 0 1 1 1 1,24 77 67 89 36 16 83 83 57 65,18.3368,32.3165,0,7.0712 8.6209 3.4158 4.5747 1.9839 2.6242 0.9034 2.5432 1.4159 1.6719
57,A20RVM3V1A3DKX,3A1PQ49WVIP889HEH8IMORNH02DH1R,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,492,0 0 0 0 1 1 1 1 1 1,64 85 31 17 88 56 54 77 13 7,35.1345,19.5681,0,3.3021 3.8482 2.9047 3.3116 1.1920 3.9037 3.9922 3.2003 2.2801 4.3362
58,A3D6VDP1APQF3D,3HVVDCPGTF0V3OJCTR6KGX1FIHGTYA,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,465,0 1 1 1 1 0 1 1 1 1,18 22 46 76 47 12 58 76 81 29,32.0619,44.4780,1,4.8803 3.8774 9.6791 0.4959 0.5087 0.6243 0.6097 0.4605 0.5512 0.4778
59,A281NYJUA83Y3Y,3NVC2EB65R7Q47LIEC0TYKXHOJ53Y7,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,375,0 0 1 1 0 1 1 0 0 0,68 4 98 58 21 10 13 49 16 38,3.8728,38.3533,1,5.0661 1.5616 4.2498 1.4117 0.7299 0.6342 0.6185 0.6312 1.2075 0.5856
60,AWWR9PY50W0Z9,3QJOXOW4XKZTKOC1KTTENGE76XGEMG,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,356,0 0 0 1 1 1 1 0 1 1,24 35 2 55 27 94 2 11 27 79,64.8436,39.6959,1,10.4866 6.8122 1.6638 2.5519 4.2416 0.9252 1.5605 1.0560 1.0566 0.8633
61,A22G7P0E0VR5A,39PAAFCODN8EZUO7OGJ09YXL00FVT4,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,461,0 0 1 1 0 1 1 1 1 1,54 14 62 12 43 79 19 59 68 51,83.9640,20.0780,0,3.7120 3.7330 2.7640 2.7700 2.5240 5.2900 3.6030 1.4860 2.0410 0.9240
62,AYKFEI11WIR7H,3G0WWMR1UWSOZ9N65L3EUCSLUQEQN4,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,449,0 0 1 0 1 1 1 0 1 1,7 32 81 42 88 69 8 66 55 1,89.2610,47.1000,0,3.3400 5.0710 7.9130 4.2870 2.0330 2.4310 1.7330 0.9320 1.8720 3.0960
63,AFS1T34U5DMYF,3R08VXYT7D34GLR51NLVQ4OHICQW73,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,635,1 1 1 1 1 1 1 0 0 0,90 48 58 83 82 16 90 94 73 1,82.8960,30.9900,1,6.4040 5.3570 5.3970 3.7970 3.8690 2.8040 2.6640 2.4430 7.4750 2.2050
64,A2BV7O07LVX731,326O153BMJ6QGU6O70UB4QRDXJODEX,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,574,0 0 0 1 0 0 1 0 0 0,82 91 20 51 74 17 43 34 64 98,110.1831,28.3050,0,4.7611 3.3179 4.3920 1.3226 1.7797 1.2736 2.6615 1.1381 2.7241 1.5060
65,A2QX3YJXAAHHVV,3ZSANO2JCGFOOXP2Z196H7YDAOEFSE,3D3B8GE892ZFNBK3EW0INMC6TNBP98,0 0 0 0 0 0 0 0 0 0,354,0 0 0 0 0 1 1 1 1 1,40 49 7 19 17 74 13 11 24 100,10.1353,35.6644,1,4.0157 3.3546 1.3064 2.7741 1.7826 0.9680 1.3868 0.7109 0.8512 0.7409
